Local: ,2025-06-12 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1749679200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1749725893126.781,194194,1749725893107.875,271,67,96
1749725893146.625,194233,1749725893127.687,254,67,103
1749725893166.5,194274,1749725893147.531,267,68,100
1749725893186.313,194348,1749725893167.438,263,63,92
1749725893206.156,194412,1749725893187.25,264,67,99
1749725893226.0,194461,1749725893207.062,267,67,107
1749725893245.844,194514,1749725893226.906,258,76,102
1749725893265.688,194572,1749725893246.75,255,68,98
1749725893285.531,194643,1749725893266.625,279,64,102
1749725893305.375,194689,1749725893286.469,265,63,104
1749725893325.25,194770,1749725893306.281,265,67,100
1749725893345.031,194846,1749725893326.125,257,63,96
1749725893364.906,194921,1749725893345.969,271,68,103
1749725893384.75,195002,1749725893365.813,267,68,99
1749725893404.625,195182,1749725893385.656,259,65,103
1749725893424.437,195182,1749725893405.531,259,65,103
1749725893464.0,146512,1749725893445.188,259,57,98
1749725893483.844,146599,1749725893465.094,260,63,95
1749725893503.688,146663,1749725893484.906,271,63,95
1749725893523.5,146720,1749725893504.75,281,61,102
1749725893543.406,146680,1749725893524.594,268,62,102
1749725893563.219,146494,1749725893544.4692,252,62,103
1749725893583.063,146245,1749725893564.25,268,63,102
1749725893602.875,145904,1749725893584.125,259,61,102
1749725893622.75,145586,1749725893603.969,263,59,111
1749725893642.594,145291,1749725893623.781,260,64,106
1749725893662.438,145038,1749725893643.625,262,64,95
1749725893682.281,144890,1749725893663.5,259,65,97
1749725893702.094,144777,1749725893683.344,265,63,99
1749725893721.937,144711,1749725893703.156,260,62,97
1749725893741.781,144680,1749725893723.0,255,65,104
1749725893761.719,144641,1749725893742.875,254,63,97
1749725893781.4382,144635,1749725893762.687,268,80,88
1749725893801.344,144667,1749725893782.531,264,63,103
1749725893821.219,144701,1749725893802.406,269,61,102
1749725893841.063,144712,1749725893822.2808,268,60,103
1749725893860.875,144743,1749725893842.094,268,64,103
1749725893880.719,144723,1749725893861.969,270,60,98
1749725893900.562,144707,1749725893881.781,271,67,107
1749725893920.406,144671,1749725893901.656,271,63,89
1749725893940.219,144640,1749725893921.5,259,59,103
1749725893960.063,144600,1749725893941.281,272,64,89
1749725893979.938,144603,1749725893961.125,252,57,110
1749725893999.8118,144582,1749725893981.0,249,60,101
1749725894019.594,144581,1749725894000.844,260,66,98
1749725894039.438,144586,1749725894020.688,254,63,109
1749725894059.281,144609,1749725894040.531,255,55,114
1749725894079.156,144671,1749725894060.344,255,63,111
1749725894098.969,144724,1749725894080.219,260,67,108
1749725894118.812,144795,1749725894100.063,264,63,115
1749725894138.656,144921,1749725894119.906,260,61,122
1749725894158.531,145092,1749725894139.719,255,62,120
1749725894178.375,145273,1749725894159.562,263,55,109
1749725894198.187,145456,1749725894179.4382,256,59,116
1749725894218.062,145578,1749725894199.25,263,55,115
1749725894237.875,145693,1749725894219.156,263,57,113
1749725894257.719,145803,1749725894238.937,267,59,118
1749725894277.531,145845,1749725894258.781,260,57,118
1749725894297.406,145877,1749725894278.625,265,67,114
1749725894317.25,145902,1749725894298.469,254,62,127
1749725894337.094,145919,1749725894318.3442,255,53,134
1749725894356.938,145920,1749725894338.156,260,63,139
1749725894376.781,145944,1749725894358.063,255,60,130
1749725894396.625,145944,1749725894377.813,263,51,122
1749725894416.5,145962,1749725894397.656,259,59,115
1749725894436.313,145981,1749725894417.562,259,59,132
1749725894456.156,146005,1749725894437.406,248,64,143
1749725894476.0,146068,1749725894457.25,246,59,140
1749725894495.875,146081,1749725894477.063,262,56,138
1749725894515.688,146100,1749725894496.906,254,59,139
1749725894535.531,146062,1749725894516.781,255,60,143
1749725894555.469,145939,1749725894536.594,252,62,151
1749725894575.219,145710,1749725894556.531,264,59,151
1749725894595.031,145459,1749725894576.281,260,59,127
1749725894615.0,145183,1749725894596.1558,255,55,135
1749725894634.719,144931,1749725894615.937,259,59,120
1749725894654.562,144722,1749725894635.781,240,55,118
1749725894674.406,144594,1749725894655.625,255,55,118
1749725894694.219,144521,1749725894675.469,260,52,95
1749725894714.063,144477,1749725894695.312,254,60,110
1749725894733.938,144501,1749725894715.125,263,56,106
1749725894753.781,144567,1749725894735.0,263,63,103
1749725894773.594,144629,1749725894754.875,270,60,103
1749725894793.437,144687,1749725894774.688,249,58,103
1749725894813.25,144681,1749725894794.5,249,59,99
1749725894833.188,144576,1749725894814.344,254,55,102
1749725894852.969,144451,1749725894834.25,284,63,115
1749725894872.75,144308,1749725894854.0,265,59,113
1749725894892.594,144157,1749725894873.813,263,62,103
1749725894912.438,143995,1749725894893.687,263,59,98
1749725894932.281,143818,1749725894913.531,267,57,76
1749725894952.156,143637,1749725894933.344,275,63,83
1749725894971.937,143499,1749725894953.156,268,72,95
1749725894991.812,143409,1749725894973.0,264,62,88
1749725895011.656,143379,1749725894992.875,278,56,87
1749725895031.469,143348,1749725895012.719,273,59,86
1749725895051.344,143355,1749725895032.531,264,63,78
1749725895071.156,143398,1749725895052.375,263,64,76
1749725895091.0,143543,1749725895072.219,266,57,79
1749725895110.844,143682,1749725895092.094,275,57,76
1749725895130.656,143825,1749725895111.937,270,51,71
1749725895150.531,143908,1749725895131.719,260,56,65
1749725895170.344,143913,1749725895151.594,254,51,73
1749725895190.187,143897,1749725895171.438,270,51,71
1749725895210.0,143913,1749725895191.281,260,55,79
1749725895229.875,143942,1749725895211.062,254,53,70
1749725895249.687,143983,1749725895230.906,243,70,57
1749725895269.531,143964,1749725895250.75,265,56,70
1749725895289.344,143979,1749725895270.594,287,62,62
1749725895309.156,143986,1749725895290.406,281,53,86
1749725895329.0,143941,1749725895310.219,271,57,75
1749725895348.844,143898,1749725895330.062,265,55,72
1749725895368.656,143841,1749725895349.906,268,59,78
