Biopac.acq
Graph Created on: 2025-06-12 11:39:41.009
Recording on: 2025-06-12 12:42:40.750
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, X, RSPEC-R
mV
min	CH1	CH9	
	546616 samples	546616 samples	
4.7161	-1.31195	-0.654755	
4.71612	-1.31653	-0.662537	
4.71613	-1.32172	-0.670319	
4.71615	-1.32629	-0.68222	
4.71617	-1.32935	-0.692139	
4.71618	-1.3327	-0.699921	
4.7162	-1.33789	-0.708008	
4.71622	-1.34369	-0.711975	
4.71623	-1.34735	-0.712585	
4.71625	-1.35101	-0.712891	
4.71627	-1.35712	-0.709076	
4.71628	-1.36047	-0.705109	
4.7163	-1.36383	-0.699463	
4.71632	-1.3678	-0.697632	
4.71633	-1.37329	-0.699158	
4.71635	-1.37604	-0.701447	
4.71637	-1.38031	-0.703888	
4.71638	-1.38489	-0.706177	
4.7164	-1.38885	-0.708618	
4.71642	-1.39252	-0.714111	
4.71643	-1.39679	-0.717621	
4.71645	-1.40198	-0.721436	
4.71647	-1.40564	-0.72464	
4.71648	-1.40991	-0.726471	
4.7165	-1.41418	-0.726318	
4.71652	-1.41815	-0.726166	
4.71653	-1.42242	-0.721893	
4.71655	-1.42609	-0.71701	
4.71657	-1.43127	-0.711365	
4.71658	-1.43372	-0.705261	
4.7166	-1.4389	-0.703888	
4.71662	-1.44318	-0.702057	
4.71663	-1.44806	-0.699615	
4.71665	-1.45081	-0.696716	
4.71667	-1.4563	-0.693054	
4.71668	-1.46088	-0.689697	
4.7167	-1.46606	-0.687103	
4.71672	-1.46942	-0.684509	
4.71673	-1.47552	-0.682373	
4.71675	-1.47797	-0.680542	
4.71677	-1.48285	-0.679321	
4.71678	-1.48743	-0.677185	
4.7168	-1.49261	-0.674133	
4.71682	-1.49719	-0.674896	
4.71683	-1.50055	-0.675049	
4.71685	-1.50635	-0.674896	
4.71687	-1.5097	-0.675812	
4.71688	-1.51489	-0.67749	
4.7169	-1.51947	-0.678101	
4.71692	-1.52313	-0.679932	
4.71693	-1.5271	-0.680237	
4.71695	-1.53229	-0.678101	
4.71697	-1.53656	-0.672913	
4.71698	-1.54175	-0.66864	
4.717	-1.54572	-0.665741	
4.71702	-1.54938	-0.664673	
4.71703	-1.55426	-0.662689	
4.71705	-1.55975	-0.658722	
4.71707	-1.5625	-0.65567	
4.71708	-1.56677	-0.650482	
4.7171	-1.57104	-0.645905	
4.71712	-1.57623	-0.647278	
4.71713	-1.58112	-0.645599	
4.71715	-1.586	-0.643311	
4.71717	-1.59027	-0.639038	
4.71718	-1.59424	-0.635834	
4.7172	-1.59821	-0.633392	
4.71722	-1.6037	-0.62851	
4.71723	-1.60797	-0.624084	
4.71725	-1.61346	-0.618591	
4.71727	-1.61591	-0.61264	
4.71728	-1.62262	-0.609436	
4.7173	-1.62506	-0.608673	
4.71732	-1.62994	-0.606842	
4.71733	-1.63483	-0.601807	
4.71735	-1.63971	-0.597382	
4.71737	-1.64368	-0.59433	
4.71738	-1.64703	-0.590363	
4.7174	-1.65131	-0.588989	
4.71742	-1.65649	-0.588837	
4.71743	-1.66168	-0.590668	
4.71745	-1.66626	-0.591431	
4.71747	-1.67053	-0.591736	
4.71748	-1.67389	-0.592499	
4.7175	-1.67877	-0.592346	
4.71752	-1.68182	-0.5896	
4.71753	-1.68671	-0.582733	
4.71755	-1.69128	-0.572662	
4.71757	-1.69647	-0.56427	
4.71758	-1.69983	-0.558319	
4.7176	-1.70319	-0.55481	
4.71762	-1.70807	-0.553131	
4.71763	-1.71326	-0.552826	
4.71765	-1.7157	-0.554199	
4.71767	-1.71936	-0.555115	
4.71768	-1.72302	-0.555115	
4.7177	-1.72791	-0.553436	
4.71772	-1.73218	-0.552521	
4.71773	-1.73584	-0.550537	
4.71775	-1.74011	-0.546265	
4.71777	-1.74347	-0.54245	
4.71778	-1.74774	-0.53772	
4.7178	-1.75079	-0.533447	
4.71782	-1.75507	-0.524597	
4.71783	-1.75812	-0.513916	
4.71785	-1.76208	-0.504761	
4.71787	-1.76544	-0.504303	
4.71788	-1.77063	-0.507965	
4.7179	-1.77338	-0.508881	
4.71792	-1.77704	-0.505829	
4.71793	-1.78253	-0.498962	
4.71795	-1.78497	-0.495758	
4.71797	-1.78864	-0.498047	
4.71798	-1.79199	-0.501404	
4.718	-1.79565	-0.504303	
4.71802	-1.79901	-0.503693	
4.71803	-1.80267	-0.501099	
4.71805	-1.80634	-0.496521	
4.71807	-1.80969	-0.493927	
4.71808	-1.81396	-0.495453	
4.7181	-1.81702	-0.495911	
4.71812	-1.82098	-0.489502	
4.71813	-1.82434	-0.483704	
4.71815	-1.82892	-0.484314	
4.71817	-1.83197	-0.490417	
4.71818	-1.83563	-0.498047	
4.7182	-1.84052	-0.500946	
4.71822	-1.84479	-0.501251	
4.71823	-1.84784	-0.501556	
4.71825	-1.85303	-0.503387	
4.71827	-1.85547	-0.501251	
4.71828	-1.86005	-0.496826	
4.7183	-1.86401	-0.496674	
4.71832	-1.86768	-0.501251	
4.71833	-1.87256	-0.505219	
4.71835	-1.87683	-0.508118	
4.71837	-1.87988	-0.510559	
4.71838	-1.88385	-0.512695	
4.7184	-1.8869	-0.509644	
4.71842	-1.89117	-0.504608	
4.71843	-1.89423	-0.501251	
4.71845	-1.89819	-0.502777	
4.71847	-1.90277	-0.50415	
4.71848	-1.90552	-0.503387	
4.7185	-1.90796	-0.506134	
4.71852	-1.91101	-0.507202	
4.71853	-1.91315	-0.508575	
4.71855	-1.91498	-0.509491	
4.71857	-1.9162	-0.510559	
4.71858	-1.91803	-0.506134	
4.7186	-1.91803	-0.502014	
4.71862	-1.91833	-0.503693	
4.71863	-1.91833	-0.507813	
4.71865	-1.91742	-0.508118	
4.71867	-1.9165	-0.50415	
4.71868	-1.91498	-0.501099	
4.7187	-1.91284	-0.496674	
4.71872	-1.90918	-0.491486	
4.71873	-1.90613	-0.487061	
4.71875	-1.90155	-0.481873	
4.71877	-1.89697	-0.477753	
4.71878	-1.88965	-0.476685	
4.7188	-1.88202	-0.478516	
4.71882	-1.87531	-0.478973	
4.71883	-1.86584	-0.479584	
4.71885	-1.85608	-0.477142	
4.71887	-1.84479	-0.470276	
4.71888	-1.83228	-0.463867	
4.7189	-1.81854	-0.460052	
4.71892	-1.80511	-0.452576	
4.71893	-1.78925	-0.443115	
4.71895	-1.77521	-0.435333	
4.71897	-1.75659	-0.427551	
4.71898	-1.73798	-0.418854	
4.719	-1.71814	-0.411224	
4.71902	-1.6983	-0.40802	
4.71903	-1.67633	-0.404053	
4.71905	-1.65436	-0.403442	
4.71907	-1.63086	-0.403137	
4.71908	-1.60767	-0.401001	
4.7191	-1.58417	-0.396271	
4.71912	-1.55762	-0.391388	
4.71913	-1.53137	-0.386658	
4.71915	-1.50208	-0.382233	
4.71917	-1.47522	-0.381165	
4.71918	-1.44836	-0.38147	
4.7192	-1.41693	-0.381622	
4.71922	-1.38947	-0.379639	
4.71923	-1.35834	-0.380859	
4.71925	-1.32813	-0.38269	
4.71927	-1.29669	-0.383453	
4.71928	-1.26587	-0.379333	
4.7193	-1.23566	-0.374451	
4.71932	-1.20209	-0.371704	
4.71933	-1.17004	-0.374146	
4.71935	-1.1377	-0.378876	
4.71937	-1.10443	-0.381317	
4.71938	-1.06995	-0.381775	
4.7194	-1.03516	-0.381622	
4.71942	-1.00311	-0.379028	
4.71943	-0.969238	-0.376282	
4.71945	-0.935059	-0.37384	
4.71947	-0.900879	-0.373688	
4.71948	-0.866089	-0.374756	
4.7195	-0.832214	-0.378113	
4.71952	-0.797729	-0.380859	
4.71953	-0.762329	-0.38269	
4.71955	-0.727234	-0.379486	
4.71957	-0.690918	-0.37674	
4.71958	-0.655823	-0.374451	
4.7196	-0.621033	-0.372314	
4.71962	-0.585327	-0.371399	
4.71963	-0.550537	-0.371704	
4.71965	-0.516968	-0.369873	
4.71967	-0.480957	-0.368652	
4.71968	-0.446777	-0.366821	
4.7197	-0.414429	-0.367279	
4.71972	-0.380554	-0.372009	
4.71973	-0.34729	-0.379486	
4.71975	-0.314331	-0.387573	
4.71977	-0.282288	-0.392456	
4.71978	-0.25116	-0.393524	
4.7198	-0.220642	-0.391235	
4.71982	-0.190125	-0.384674	
4.71983	-0.158691	-0.376587	
4.71985	-0.130005	-0.369568	
4.71987	-0.100403	-0.366974	
4.71988	-0.072937	-0.366516	
4.7199	-0.0445557	-0.36499	
4.71992	-0.0183105	-0.362701	
4.71993	0.0100708	-0.36377	
4.71995	0.0354004	-0.363312	
4.71997	0.0613403	-0.364838	
4.71998	0.0863647	-0.363922	
4.72	0.111389	-0.354614	
4.72002	0.133667	-0.348358	
4.72003	0.157471	-0.347748	
4.72005	0.179749	-0.349426	
4.72007	0.200806	-0.34729	
4.72008	0.221252	-0.346832	
4.7201	0.239563	-0.347748	
4.72012	0.258789	-0.351715	
4.72013	0.27832	-0.356293	
4.72015	0.295715	-0.36087	
4.72017	0.31311	-0.361938	
4.72018	0.330505	-0.359344	
4.7202	0.345459	-0.356445	
4.72022	0.360413	-0.35202	
4.72023	0.375366	-0.348511	
4.72025	0.388489	-0.351868	
4.72027	0.401917	-0.354156	
4.72028	0.415039	-0.352478	
4.7203	0.426941	-0.349426	
4.72032	0.437317	-0.344543	
4.72033	0.450134	-0.342102	
4.72035	0.4599	-0.343933	
4.72037	0.469971	-0.345459	
4.72038	0.477295	-0.339966	
4.7204	0.486145	-0.332642	
4.72042	0.494385	-0.330811	
4.72043	0.501709	-0.332794	
4.72045	0.508728	-0.334625	
4.72047	0.514221	-0.333862	
4.72048	0.519714	-0.332489	
4.7205	0.524597	-0.334167	
4.72052	0.529785	-0.332642	
4.72053	0.534668	-0.329437	
4.72055	0.53894	-0.328979	
4.72057	0.542908	-0.329895	
4.72058	0.546265	-0.329895	
4.7206	0.548706	-0.332794	
4.72062	0.550842	-0.339661	
4.72063	0.552979	-0.342255	
4.72065	0.553894	-0.341339	
4.72067	0.555725	-0.339203	
4.72068	0.557251	-0.337524	
4.7207	0.557251	-0.336914	
4.72072	0.556946	-0.33844	
4.72073	0.556946	-0.337219	
4.72075	0.557556	-0.340729	
4.72077	0.556946	-0.343628	
4.72078	0.555115	-0.342407	
4.7208	0.553894	-0.339508	
4.72082	0.553284	-0.332642	
4.72083	0.552368	-0.329895	
4.72085	0.549927	-0.330048	
4.72087	0.547791	-0.332184	
4.72088	0.545044	-0.335236	
4.7209	0.543213	-0.342407	
4.72092	0.53894	-0.345154	
4.72093	0.535889	-0.342712	
4.72095	0.531616	-0.342102	
4.72097	0.528259	-0.339966	
4.72098	0.524597	-0.333099	
4.721	0.521545	-0.330505	
4.72102	0.516357	-0.332489	
4.72103	0.512085	-0.330353	
4.72105	0.506592	-0.3302	
4.72107	0.501709	-0.331879	
4.72108	0.496521	-0.336151	
4.7211	0.491638	-0.337524	
4.72112	0.486755	-0.339355	
4.72113	0.480347	-0.337524	
4.72115	0.474548	-0.332947	
4.72117	0.46814	-0.332642	
4.72118	0.462646	-0.331726	
4.7212	0.456238	-0.330048	
4.72122	0.449829	-0.328064	
4.72123	0.444031	-0.323792	
4.72125	0.437012	-0.318604	
4.72127	0.429077	-0.316162	
4.72128	0.423279	-0.316162	
4.7213	0.416565	-0.319366	
4.72132	0.407104	-0.323792	
4.72133	0.399475	-0.326843	
4.72135	0.392151	-0.327454	
4.72137	0.384521	-0.331116	
4.72138	0.376892	-0.332947	
4.7214	0.369263	-0.334015	
4.72142	0.360718	-0.331726	
4.72143	0.353394	-0.327759	
4.72145	0.343933	-0.323181	
4.72147	0.335999	-0.322266	
4.72148	0.327454	-0.323029	
4.7215	0.320435	-0.327148	
4.72152	0.311279	-0.331116	
4.72153	0.30365	-0.336914	
4.72155	0.296021	-0.339813	
4.72157	0.28717	-0.339508	
4.72158	0.279541	-0.336761	
4.7216	0.26947	-0.332947	
4.72162	0.259705	-0.331879	
4.72163	0.250244	-0.328217	
4.72165	0.24231	-0.326843	
4.72167	0.231018	-0.322876	
4.72168	0.223694	-0.319519	
4.7217	0.213318	-0.317841	
4.72172	0.202332	-0.316315	
4.72173	0.194092	-0.310974	
4.72175	0.184631	-0.30426	
4.72177	0.172119	-0.301056	
4.72178	0.162354	-0.299835	
4.7218	0.152588	-0.297546	
4.72182	0.141907	-0.295258	
4.72183	0.132446	-0.292816	
4.72185	0.123596	-0.290985	
4.72187	0.11322	-0.293884	
4.72188	0.103149	-0.297241	
4.7219	0.093689	-0.296326	
4.72192	0.083313	-0.295258	
4.72193	0.072937	-0.296478	
4.72195	0.0619507	-0.297546	
4.72197	0.0518799	-0.299377	
4.72198	0.0421143	-0.300598	
4.722	0.0320435	-0.301056	
4.72202	0.0213623	-0.303345	
4.72203	0.0119019	-0.307159	
4.72205	0.000610352	-0.312805	
4.72207	-0.0109863	-0.314484	
4.72208	-0.0219727	-0.312195	
4.7221	-0.0314331	-0.30777	
4.72212	-0.0427246	-0.301208	
4.72213	-0.0531006	-0.298004	
4.72215	-0.0653076	-0.295105	
4.72217	-0.0738525	-0.294037	
4.72218	-0.0854492	-0.296173	
4.7222	-0.0949097	-0.299988	
4.72222	-0.10498	-0.301208	
4.72223	-0.115662	-0.302429	
4.72225	-0.126953	-0.300751	
4.72227	-0.135803	-0.301056	
4.72228	-0.148315	-0.30365	
4.7223	-0.158691	-0.30777	
4.72232	-0.168152	-0.309906	
4.72233	-0.178223	-0.310822	
4.72235	-0.187683	-0.312653	
4.72237	-0.19989	-0.312653	
4.72238	-0.209961	-0.3125	
4.7224	-0.219727	-0.310364	
4.72242	-0.230103	-0.312195	
4.72243	-0.239258	-0.310059	
4.72245	-0.252075	-0.305481	
4.72247	-0.260315	-0.301361	
4.72248	-0.271606	-0.30014	
4.7225	-0.281982	-0.297852	
4.72252	-0.292358	-0.296326	
4.72253	-0.303345	-0.293884	
4.72255	-0.312805	-0.29007	
4.72257	-0.322266	-0.286255	
4.72258	-0.333252	-0.285797	
4.7226	-0.341797	-0.282745	
4.72262	-0.352478	-0.276489	
4.72263	-0.362244	-0.271149	
4.72265	-0.37384	-0.265045	
4.72267	-0.382385	-0.259552	
4.72268	-0.392151	-0.259399	
4.7227	-0.403748	-0.261841	
4.72272	-0.413208	-0.263977	
4.72273	-0.422974	-0.263214	
4.72275	-0.43335	-0.263214	
4.72277	-0.441589	-0.264282	
4.72278	-0.450134	-0.268097	
4.7228	-0.460815	-0.269165	
4.72282	-0.469971	-0.269012	
4.72283	-0.479736	-0.268555	
4.72285	-0.489807	-0.270844	
4.72287	-0.497131	-0.273438	
4.72288	-0.505676	-0.272827	
4.7229	-0.514526	-0.267181	
4.72292	-0.524292	-0.263367	
4.72293	-0.532227	-0.260925	
4.72295	-0.540771	-0.258636	
4.72297	-0.550232	-0.254822	
4.72298	-0.558167	-0.251923	
4.723	-0.565186	-0.243683	
4.72302	-0.571899	-0.232697	
4.72303	-0.579529	-0.222321	
4.72305	-0.587769	-0.212402	
4.72307	-0.594482	-0.209961	
4.72308	-0.601196	-0.209351	
4.7231	-0.608521	-0.202942	
4.72312	-0.614929	-0.19104	
4.72313	-0.621033	-0.174103	
4.72315	-0.626526	-0.154724	
4.72317	-0.632019	-0.139618	
4.72318	-0.638123	-0.124817	
4.7232	-0.643005	-0.111542	
4.72322	-0.647888	-0.104675	
4.72323	-0.653076	-0.102692	
4.72325	-0.657043	-0.106812	
4.72327	-0.662537	-0.109406	
4.72328	-0.666809	-0.108643	
4.7233	-0.670471	-0.0971985	
4.72332	-0.675659	-0.0788879	
4.72333	-0.679626	-0.0584412	
4.72335	-0.684509	-0.037384	
4.72337	-0.686951	-0.0242615	
4.72338	-0.692139	-0.0152588	
4.7234	-0.694885	-0.00671387	
4.72342	-0.697937	0.00274658	
4.72343	-0.702515	0.0166321	
4.72345	-0.704651	0.0286865	
4.72347	-0.709229	0.0297546	
4.72348	-0.711365	0.0276184	
4.7235	-0.714111	0.0276184	
4.72352	-0.717773	0.0325012	
4.72353	-0.719299	0.039978	
4.72355	-0.722046	0.0465393	
4.72357	-0.723877	0.0492859	
4.72358	-0.725403	0.0444031	
4.7236	-0.727234	0.0271606	
4.72362	-0.729065	0.00198364	
4.72363	-0.729065	-0.0190735	
4.72365	-0.729675	-0.032196	
4.72367	-0.731201	-0.039978	
4.72368	-0.732117	-0.045166	
4.7237	-0.733643	-0.0485229	
4.72372	-0.734863	-0.0505066	
4.72373	-0.733948	-0.0526428	
4.72375	-0.734253	-0.057373	
4.72377	-0.735168	-0.0628662	
4.72378	-0.736694	-0.0663757	
4.7238	-0.736694	-0.0708008	
4.72382	-0.736389	-0.0770569	
4.72383	-0.736694	-0.0846863	
4.72385	-0.736084	-0.0920105	
4.72387	-0.739136	-0.0944519	
4.72388	-0.738831	-0.0947571	
4.7239	-0.737	-0.0927734	
4.72392	-0.737	-0.0950623	
4.72393	-0.737	-0.106506	
4.72395	-0.735474	-0.122833	
4.72397	-0.734558	-0.138855	
4.72398	-0.734253	-0.15564	
4.724	-0.732727	-0.167542	
4.72402	-0.730896	-0.172882	
4.72403	-0.72998	-0.175629	
4.72405	-0.729675	-0.18219	
4.72407	-0.727844	-0.187683	
4.72408	-0.726624	-0.190125	
4.7241	-0.724182	-0.190735	
4.72412	-0.724182	-0.193329	
4.72413	-0.722351	-0.200958	
4.72415	-0.721436	-0.211029	
4.72417	-0.720215	-0.219421	
4.72418	-0.719604	-0.226898	
4.7242	-0.717468	-0.236359	
4.72422	-0.716858	-0.246429	
4.72423	-0.716248	-0.251617	
4.72425	-0.715332	-0.256653	
4.72427	-0.714417	-0.261993	
4.72428	-0.71228	-0.263824	
4.7243	-0.711975	-0.263519	
4.72432	-0.710449	-0.263214	
4.72433	-0.708923	-0.259399	
4.72435	-0.708008	-0.256653	
4.72437	-0.705872	-0.253754	
4.72438	-0.705261	-0.249176	
4.7244	-0.703125	-0.244141	
4.72442	-0.701904	-0.241241	
4.72443	-0.701904	-0.240173	
4.72445	-0.700378	-0.242004	
4.72447	-0.699768	-0.246429	
4.72448	-0.698853	-0.249023	
4.7245	-0.697327	-0.248871	
4.72452	-0.696411	-0.248718	
4.72453	-0.69519	-0.246735	
4.72455	-0.694275	-0.24704	
4.72457	-0.693054	-0.246582	
4.72458	-0.693054	-0.246582	
4.7246	-0.690613	-0.247803	
4.72462	-0.690308	-0.246582	
4.72463	-0.688171	-0.247345	
4.72465	-0.687561	-0.251007	
4.72467	-0.687866	-0.249634	
4.72468	-0.688477	-0.245514	
4.7247	-0.687866	-0.244141	
4.72472	-0.68573	-0.246582	
4.72473	-0.68573	-0.248718	
4.72475	-0.685425	-0.248871	
4.72477	-0.68573	-0.249176	
4.72478	-0.685425	-0.246582	
4.7248	-0.68573	-0.243683	
4.72482	-0.68512	-0.240021	
4.72483	-0.682983	-0.237579	
4.72485	-0.684509	-0.234833	
4.72487	-0.685425	-0.234375	
4.72488	-0.686035	-0.232544	
4.7249	-0.686035	-0.22995	
4.72492	-0.68512	-0.230103	
4.72493	-0.68573	-0.236359	
4.72495	-0.687866	-0.246582	
4.72497	-0.688477	-0.263062	
4.72498	-0.688782	-0.282593	
4.725	-0.691528	-0.299683	
4.72502	-0.690613	-0.313873	
4.72503	-0.693054	-0.328217	
4.72505	-0.692444	-0.338898	
4.72507	-0.692749	-0.348511	
4.72508	-0.695496	-0.351257	
4.7251	-0.694885	-0.343323	
4.72512	-0.694885	-0.320587	
4.72513	-0.696411	-0.289307	
4.72515	-0.697937	-0.250244	
4.72517	-0.697937	-0.201263	
4.72518	-0.700378	-0.144043	
4.7252	-0.701904	-0.0881958	
4.72522	-0.702209	-0.0370789	
4.72523	-0.704651	0.020752	
4.72525	-0.704956	0.090332	
4.72527	-0.707397	0.17395	
4.72528	-0.707703	0.275879	
4.7253	-0.710144	0.393677	
4.72532	-0.712891	0.518494	
4.72533	-0.713806	0.634308	
4.72535	-0.715332	0.749817	
4.72537	-0.716248	0.86792	
4.72538	-0.718384	0.992584	
4.7254	-0.72113	1.12869	
4.72542	-0.722351	1.27609	
4.72543	-0.724182	1.41541	
4.72545	-0.726318	1.53198	
4.72547	-0.728455	1.63391	
4.72548	-0.730591	1.7247	
4.7255	-0.733643	1.80725	
4.72552	-0.736389	1.88324	
4.72553	-0.738831	1.95587	
4.72555	-0.743408	2.02469	
4.72557	-0.74585	2.061	
4.72558	-0.748291	2.05109	
4.7256	-0.753174	2.01096	
4.72562	-0.75531	1.95435	
4.72563	-0.759583	1.88309	
4.72565	-0.763245	1.81274	
4.72567	-0.767822	1.73676	
4.72568	-0.770569	1.6449	
4.7257	-0.775146	1.52908	
4.72572	-0.778503	1.39359	
4.72573	-0.783081	1.25275	
4.72575	-0.786133	1.12473	
4.72577	-0.7901	1.0054	
4.72578	-0.794067	0.903625	
4.7258	-0.796814	0.821228	
4.72582	-0.802307	0.748444	
4.72583	-0.806885	0.686798	
4.72585	-0.809326	0.629425	
4.72587	-0.814819	0.560455	
4.72588	-0.817871	0.466766	
4.7259	-0.821838	0.363312	
4.72592	-0.826416	0.274048	
4.72593	-0.829773	0.206451	
4.72595	-0.83252	0.154724	
4.72597	-0.838013	0.113983	
4.72598	-0.841064	0.0758362	
4.726	-0.845337	0.0366211	
4.72602	-0.849304	-0.00244141	
4.72603	-0.853271	-0.0386047	
4.72605	-0.858459	-0.0646973	
4.72607	-0.860596	-0.0798035	
4.72608	-0.865784	-0.0854492	
4.7261	-0.870361	-0.085144	
4.72612	-0.875854	-0.0802612	
4.72613	-0.880432	-0.0765991	
4.72615	-0.884094	-0.080719	
4.72617	-0.887756	-0.0897217	
4.72618	-0.892639	-0.0964355	
4.7262	-0.896301	-0.0958252	
4.72622	-0.901489	-0.0979614	
4.72623	-0.904541	-0.10849	
4.72625	-0.909729	-0.116882	
4.72627	-0.912476	-0.124207	
4.72628	-0.917358	-0.126953	
4.7263	-0.922241	-0.131226	
4.72632	-0.924683	-0.137634	
4.72633	-0.92926	-0.141449	
4.72635	-0.932617	-0.145416	
4.72637	-0.9375	-0.148468	
4.72638	-0.939941	-0.154114	
4.7264	-0.943909	-0.160065	
4.72642	-0.94696	-0.162964	
4.72643	-0.950928	-0.166016	
4.72645	-0.956116	-0.168152	
4.72647	-0.960388	-0.16922	
4.72648	-0.963745	-0.168762	
4.7265	-0.968933	-0.170288	
4.72652	-0.973511	-0.170746	
4.72653	-0.978088	-0.170593	
4.72655	-0.98114	-0.168304	
4.72657	-0.985718	-0.168915	
4.72658	-0.990295	-0.171661	
4.7266	-0.993652	-0.176239	
4.72662	-0.999146	-0.180054	
4.72663	-1.00281	-0.180359	
4.72665	-1.00769	-0.176544	
4.72667	-1.01288	-0.169067	
4.72668	-1.01746	-0.166016	
4.7267	-1.02295	-0.16861	
4.72672	-1.02753	-0.173645	
4.72673	-1.03271	-0.175323	
4.72675	-1.03729	-0.174866	
4.72677	-1.04248	-0.170898	
4.72678	-1.04675	-0.168304	
4.7268	-1.05225	-0.168152	
4.72682	-1.05927	-0.166016	
4.72683	-1.06293	-0.163269	
4.72685	-1.06628	-0.161285	
4.72687	-1.07178	-0.16037	
4.72688	-1.07788	-0.158234	
4.7269	-1.08185	-0.158997	
4.72692	-1.08643	-0.16098	
4.72693	-1.09131	-0.16037	
4.72695	-1.0968	-0.15625	
4.72697	-1.10077	-0.153656	
4.72698	-1.10596	-0.153503	
4.727	-1.11053	-0.150757	
4.72702	-1.11633	-0.14679	
4.72703	-1.12061	-0.147247	
4.72705	-1.12457	-0.148163	
4.72707	-1.13068	-0.148163	
4.72708	-1.13373	-0.144043	
4.7271	-1.13861	-0.13916	
4.72712	-1.14471	-0.131073	
4.72713	-1.14868	-0.119629	
4.72715	-1.15356	-0.110626	
4.72717	-1.15906	-0.107727	
4.72718	-1.16302	-0.108795	
4.7272	-1.16913	-0.106964	
4.72722	-1.17432	-0.104218	
4.72723	-1.1795	-0.0996399	
4.72725	-1.18408	-0.0982666	
4.72727	-1.18866	-0.10025	
4.72728	-1.19446	-0.102234	
4.7273	-1.19904	-0.100098	
4.72732	-1.20392	-0.0964355	
4.72733	-1.2085	-0.0886536	
4.72735	-1.21368	-0.0834656	
4.72737	-1.21887	-0.0802612	
4.72738	-1.22437	-0.0737	
4.7274	-1.22955	-0.0683594	
4.72742	-1.23596	-0.063324	
4.72743	-1.24115	-0.0619507	
4.72745	-1.24542	-0.0592041	
4.72747	-1.25061	-0.0575256	
4.72748	-1.25549	-0.0553894	
4.7275	-1.26007	-0.0527954	
4.72752	-1.26465	-0.0483704	
4.72753	-1.27014	-0.0437927	
4.72755	-1.27472	-0.0405884	
4.72757	-1.28143	-0.0386047	
4.72758	-1.28723	-0.0386047	
4.7276	-1.29089	-0.0360107	
4.72762	-1.29669	-0.0292969	
4.72763	-1.30219	-0.0215149	
4.72765	-1.30707	-0.0141907	
4.72767	-1.31134	-0.00915527	
4.72768	-1.31592	-0.00701904	
4.7277	-1.32111	-0.00488281	
4.72772	-1.3266	-0.00396729	
4.72773	-1.33118	0.000305176	
4.72775	-1.33575	0.00427246	
4.72777	-1.34033	0.00137329	
4.72778	-1.34338	0.00152588	
4.7278	-1.34796	0.00701904	
4.72782	-1.35315	0.00747681	
4.72783	-1.35834	0.00366211	
4.72785	-1.36169	0.00564575	
4.72787	-1.36566	0.0126648	
4.72788	-1.37054	0.0192261	
4.7279	-1.37512	0.0271606	
4.72792	-1.37909	0.0340271	
4.72793	-1.38306	0.0395203	
4.72795	-1.38794	0.0418091	
4.72797	-1.39252	0.0422668	
4.72798	-1.39618	0.0416565	
4.728	-1.40015	0.0418091	
4.72802	-1.40442	0.0405884	
4.72803	-1.40808	0.0411987	
4.72805	-1.41266	0.0408936	
4.72807	-1.41632	0.0395203	
4.72808	-1.42181	0.039978	
4.7281	-1.4267	0.0434875	
4.72812	-1.42914	0.0463867	
4.72813	-1.43402	0.0448608	
4.72815	-1.43951	0.0488281	
4.72817	-1.44379	0.0546265	
4.72818	-1.44714	0.0604248	
4.7282	-1.45111	0.0631714	
4.72822	-1.45599	0.059967	
4.72823	-1.46118	0.0592041	
4.72825	-1.46637	0.0611877	
4.72827	-1.46881	0.0662231	
4.72828	-1.47369	0.0730896	
4.7283	-1.47827	0.0785828	
4.72832	-1.48224	0.0791931	
4.72833	-1.4856	0.0764465	
4.72835	-1.49078	0.0723267	
4.72837	-1.49506	0.071106	
4.72838	-1.50055	0.0688171	
4.7284	-1.5036	0.0662231	
4.72842	-1.50787	0.0663757	
4.72843	-1.51184	0.0688171	
4.72845	-1.51703	0.072937	
4.72847	-1.52222	0.0738525	
4.72848	-1.52649	0.0712585	
4.7285	-1.52954	0.0689697	
4.72852	-1.5329	0.0683594	
4.72853	-1.53717	0.0653076	
4.72855	-1.54205	0.0645447	
4.72857	-1.54602	0.0640869	
4.72858	-1.54755	0.0640869	
4.7286	-1.55151	0.0611877	
4.72862	-1.55579	0.0544739	
4.72863	-1.55762	0.0479126	
4.72865	-1.56189	0.0427246	
4.72867	-1.5625	0.0390625	
4.72868	-1.56433	0.032959	
4.7287	-1.56708	0.0343323	
4.72872	-1.56738	0.0361633	
4.72873	-1.56921	0.0350952	
4.72875	-1.56982	0.032959	
4.72877	-1.57013	0.0325012	
4.72878	-1.56982	0.0361633	
4.7288	-1.56799	0.0395203	
4.72882	-1.56647	0.0418091	
4.72883	-1.56372	0.0436401	
4.72885	-1.56006	0.0515747	
4.72887	-1.5564	0.0634766	
4.72888	-1.55121	0.0708008	
4.7289	-1.54572	0.0709534	
4.72892	-1.53992	0.0682068	
4.72893	-1.53259	0.0733948	
4.72895	-1.52527	0.0782776	
4.72897	-1.51489	0.0814819	
4.72898	-1.50543	0.085907	
4.729	-1.49536	0.091095	
4.72902	-1.48376	0.0973511	
4.72903	-1.46973	0.100098	
