Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1747908203540.969,225662,1747908203522.063,-53,7,-144
1747908203560.844,225814,1747908203541.875,-58,11,-128
1747908203580.781,225979,1747908203561.75,-73,15,-125
1747908203600.5,226111,1747908203581.625,-97,-13,-113
1747908203620.375,226108,1747908203601.469,-136,-20,-121
1747908203640.219,226023,1747908203621.281,-136,-25,-121
1747908203660.094,225890,1747908203641.156,-144,-20,-112
1747908203679.9368,225739,1747908203660.969,-152,-15,-112
1747908203699.75,225556,1747908203680.875,-153,-4,-106
1747908203719.625,225282,1747908203700.656,-156,7,-109
1747908203739.5,224919,1747908203720.531,-150,4,-114
1747908203759.312,224505,1747908203740.406,-136,-2,-114
1747908203779.156,224070,1747908203760.25,-122,-5,-116
1747908203799.156,223635,1747908203780.063,-122,-4,-113
1747908203818.875,223227,1747908203800.062,-105,-2,-122
