Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1746694290044.406,181577,1746694290025.5,-20,11,-137
1746694290064.312,181695,1746694290045.344,-20,14,-133
1746694290084.219,181797,1746694290065.187,-20,14,-137
1746694290104.063,181864,1746694290085.094,-13,16,-141
1746694290123.906,181830,1746694290104.906,-17,16,-133
1746694290143.75,181689,1746694290124.781,-19,8,-136
1746694290163.625,181486,1746694290144.656,-16,14,-141
1746694290183.5,181285,1746694290164.531,-20,17,-116
1746694290203.344,181121,1746694290184.406,-20,15,-130
1746694290223.219,181007,1746694290204.281,-5,20,-141
1746694290243.094,180939,1746694290224.094,-25,10,-133
1746694290262.969,180930,1746694290243.969,-28,14,-132
1746694290282.813,180966,1746694290263.844,-21,25,-148
1746694290302.687,181001,1746694290283.719,-25,15,-137
1746694290322.531,181051,1746694290303.562,-17,12,-128
1746694290342.438,181050,1746694290323.406,-15,12,-135
1746694290362.281,181142,1746694290343.313,-16,12,-135
1746694290382.156,181266,1746694290363.219,-17,12,-133
1746694290402.031,181463,1746694290383.125,-17,9,-137
1746694290421.906,181618,1746694290402.906,-21,15,-142
1746694290441.781,181742,1746694290422.813,-16,15,-133
1746694290461.656,181800,1746694290442.687,-7,19,-141
1746694290481.562,181775,1746694290462.562,-24,15,-138
1746694290501.375,181742,1746694290482.406,-18,12,-136
1746694290521.281,181692,1746694290502.313,-25,30,-137
1746694290541.281,181706,1746694290522.156,-20,12,-141
1746694290561.0,181751,1746694290542.156,-32,15,-141
1746694290580.875,181780,1746694290561.906,-25,15,-132
1746694290600.719,181760,1746694290581.781,-16,17,-135
1746694290620.594,181778,1746694290601.625,-25,22,-137
1746694290640.5,181784,1746694290621.5,-20,16,-137
1746694290660.344,181819,1746694290641.375,-18,12,-133
1746694290680.25,181792,1746694290661.281,-16,27,-137
1746694290700.125,181777,1746694290681.125,-26,15,-133
1746694290720.0,181822,1746694290701.0,-16,12,-137
1746694290739.844,181917,1746694290720.875,-28,14,-132
1746694290759.75,182088,1746694290740.781,-18,14,-141
1746694290779.625,182240,1746694290760.625,-17,12,-135
1746694290799.469,182334,1746694290780.562,-24,19,-129
1746694290819.344,182364,1746694290800.344,-17,16,-133
1746694290839.219,182421,1746694290820.281,-25,14,-141
1746694290859.094,182450,1746694290840.094,-19,15,-141
1746694290878.937,182510,1746694290860.0,-24,14,-132
1746694290898.813,182503,1746694290879.844,-15,12,-135
1746694290918.688,182508,1746694290899.719,-25,23,-137
1746694290938.562,182564,1746694290919.562,-16,14,-141
1746694290958.406,182608,1746694290939.437,-9,14,-141
1746694290978.281,182671,1746694290959.344,-20,17,-132
1746694290998.156,182710,1746694290979.156,-25,15,-125
1746694291018.0,182761,1746694290999.062,-22,31,-137
